,Title,Published_date,View_count,likeCount,favoriteCount,Month
11594,कोशी टप्पु आरक्ष क्षेत्र अतिक्रमणको चपेटामा,2021-02-10,1200,18,0,Feb
11595,नेकपाका दुई गुटको रस्साकस्सीले विकास र प्रशासनिक काममा समेत बाधा,2021-02-10,3843,27,0,Feb
11596,अपराधी कारवाहीको दायराबाहिर हुँदा बारम्बार बलात्कारका घटना,2021-02-10,1777,40,0,Feb
11597,नेकपाभित्रको खिचातानीले गरीखाने वर्ग मारमा,2021-02-10,7914,140,0,Feb
11598,महिला लिगमा चौदण्डीगढी नगरपालिकाको प्रदर्शन बिर्सन योग्य,2021-02-10,5289,145,0,Feb
11599,खर्च गर्न नसकेपछि सरकारले बजेटको आकार घटायो,2021-02-10,1764,19,0,Feb
11600,प्रतिनिधिसभाको विघटनविरुद्धको मुद्दाको छिनोफानो कहिले ?,2021-02-10,2116,32,0,Feb
11601,कानुन कार्यान्वयन नहुँदा रोकिएन बलात्कारका घटना,2021-02-10,3530,76,0,Feb
11602,Kantipur English News | Full English News - 10 February 2021,2021-02-10,2802,82,0,Feb
11603,नेपालको पछिल्लो राजनीतिक घटनाक्रमप्रति चिनियाँ चासो,2021-02-10,2317,62,0,Feb
11604,निर्वाचनको तयारीलाई तिव्रता दिन प्रधानमन्त्रीको आग्रह,2021-02-10,1864,22,0,Feb
11605,Important Non-Academic Extra Curricular Activities | Call Kantipur - 09 February 2021,2021-02-09,867,7,0,Feb
11606,"Kantipur Samachar | कान्तिपुर समाचार, २७ माघ २०७७",2021-02-09,44011,744,0,Feb
11607,'अबको आन्दोलन प्रधानमन्त्री फेर्न र संसद पूर्नस्थापनाका लागि मात्र हुनेछैन ।'|Sarokar|9 February2021,2021-02-09,45076,415,0,Feb
11608,"Pradesh Bishesh | प्रदेश विशेष, २७ माघ २०७७",2021-02-09,3647,111,0,Feb
11609,Kanchi - Artha Band Nepal | It's My Show Season 3 Musical Performance,2021-02-09,3171,68,0,Feb
11610,सप्तरी औद्योगिक क्षेत्रमा मुस्किलले ५ उद्योग सञ्चालित,2021-02-09,1093,18,0,Feb
11611,दोलखाको कालिञ्चोक क्षेत्रमा हिउँ खेल्नेको लर्को,2021-02-09,9158,240,0,Feb
11612,धादिङमा स्थानीय तहकै संलग्नतामा प्राकृतिक स्रोतको जथाभावी दोहन,2021-02-09,1461,27,0,Feb
11613,"कर्णाली प्रदेशमा लागूऔषध कारोबार बढ्यो, कुलतमा किशोरकिशोरी र बालबालिका नै संलग्न",2021-02-09,2936,59,0,Feb
11614,Covid-19 Vaccine | Good Morning Nepal - 09 February 2021,2021-02-09,869,14,0,Feb
11615,"Kantipur Samachar | कान्तिपुर समाचार, २६ माघ २०७७",2021-02-09,24089,447,0,Feb
11616,Kantipur English News | Full English News -  9 February 2021,2021-02-09,1799,41,0,Feb
11617,"नाकामा गाडी सफाइको मापदण्ड बनाउनै दुई करोड,  सफाइ केन्द्र निर्माणको सुरसार नै छैन",2021-02-09,2560,41,0,Feb
11618,"पुरानै ढर्राको कामले सेवाग्राहीलाई सास्ती, यातायातमा कर तिर्न पाँच घण्टा लाइन",2021-02-09,2203,38,0,Feb
11619,खोपको प्राथमिकता निर्धारणमै प्रश्न,2021-02-09,2153,68,0,Feb
11620,नेकपाको झगडाले राष्ट्रिय राजनीतिका जल्दाबल्दा विषय अदालतमा थुप्रिए,2021-02-08,6817,106,0,Feb
11621,प्रधानमन्त्रीले बालुवाटारलाई बढी महत्व दिँदा सिंहदरबार शिथिल,2021-02-08,2559,39,0,Feb
11622,"Pradesh Bishesh | प्रदेश विशेष, २६ माघ २०७७",2021-02-08,12171,161,0,Feb
11623,Why Is Rape Culture Still Prevalent? | Call Kantipur - 08 February 2021,2021-02-08,2606,57,0,Feb
11624,Dinesh Prasain (Sociologist) - Fireside | 08 February 2021,2021-02-08,46855,342,0,Feb
11625,Snowfall in Kalinchowk Hill | Good Morning Nepal - 08 February 2021,2021-02-08,9595,185,0,Feb
11626,ढुंगामा मूर्ति खोप्दै विद्यार्थी,2021-02-08,1369,31,0,Feb
11627,झुपडीबाट नमूना बस्तीमा स्थानान्तरणपछि रामेछापका माझी समूदायको जीवनमा खुसियाली,2021-02-08,3834,79,0,Feb
11628,बाँकेमा गैरकानुनी रुपमा व्यक्तिका नाममा सारिएको १७ बिघा जमिन फिर्ता,2021-02-08,1031,20,0,Feb
11629,प्रदेश १ मा प्रदेशसभामा मुख्यमन्त्रीविरुद्धको अविश्वास प्रस्ताव टेबुल भएन,2021-02-08,760,9,0,Feb
11630,प्यूठानमा श्रीखण्ड रुखै चोरी गर्ने समूह सक्रिय,2021-02-08,3567,125,0,Feb
11631,"आर्थिक अनुशासन उल्लंघनमा राजनीतिक, तामझामपूर्ण कार्यक्रमको खर्च र आम्दानी अपारदर्शी",2021-02-08,2335,25,0,Feb
11632,Kantipur English News | Full English News -  8 February 2021,2021-02-08,2268,43,0,Feb
11633,नेपाली क्रिकेटका मुख्य प्रशिक्षक ह्वाटमोरको पहिलो प्रशिक्षण,2021-02-08,12405,641,0,Feb
11634,पर्वतीय पर्यटनका लागि अन्य मुलुक जान थाले पर्यटक,2021-02-08,6656,183,0,Feb
11635,अनुगमन नहुँदा बजारमा दैनिक उपभोग्य वस्तुको भाउ आकासियो,2021-02-08,1090,10,0,Feb
11636,पाँच वटा काउन्सिललाई एउटै बनाउने स्वास्थ्य मन्त्रालयको तयारी,2021-02-08,1046,11,0,Feb
11637,प्रधानमन्त्रीको असंवैधानिक कदमविरुद्ध संयुक्त आन्दोलनमा दलहरुको अनिच्छा,2021-02-08,2607,37,0,Feb
11638,Biggest Motivation In Your Life | Call Kantipur - 07 February 2021,2021-02-07,1257,14,0,Feb
11639,"Kantipur Samachar | कान्तिपुर समाचार, २५ माघ २०७७",2021-02-07,56176,922,0,Feb
11640,कोरोना भाइरसविरुद्ध भोलिदेखि दोस्रो चरणमा खोप लगाइँदै,2021-02-07,1714,30,0,Feb
11641,बैतडीमा १७ वर्षीया किशोरी भगिरथी भट्टको बलात्कारपछि हत्या भएको प्रहरी निष्कर्ष,2021-02-07,67482,763,0,Feb
11642,"Pradesh Bishesh | प्रदेश विशेष, २५ माघ २०७७",2021-02-07,4783,168,0,Feb
11643,संगीत र अध्ययनलाई साथ साथ अगाडी लान सकिँदो रहेछ र ?,2021-02-07,6799,256,0,Feb
11644,पश्चिम तराईमा तोरीको उत्पादन बढे पनि किसान खुसी हुन सकेनन्,2021-02-07,2008,32,0,Feb
11645,जंक फुडको  बढि प्रयोगले स्वास्थ्य नै जोखिममा पर्ने खतरा,2021-02-07,1070,23,0,Feb
11646,अर्घाखाँचीका गाउँगाउँमा ट्याक्सी सेवा,2021-02-07,2815,63,0,Feb
11647,सिँचाइ अभावले सिन्धुपाल्चोकमा चार हजार हेक्टर खोतीयोग्य जमिन बाँझै,2021-02-07,1587,22,0,Feb
11648,महामारीले अर्थतन्त्र थलिएका बेला निर्वाचनको भार,2021-02-07,3501,107,0,Feb
11649,Rabindra Manandhar - Cartoonist | Good Morning Nepal - 07 February 2021,2021-02-07,1118,24,0,Feb
11650,आइतबारदेखि मुलुकभर मौसममा सुधार आउने,2021-02-07,1950,32,0,Feb
11651,कतार विश्वकपका लागी प्रहरी र सुरक्षा गार्डमा करिब ८ हजार श्रमिकको माग,2021-02-07,3957,79,0,Feb
11652,निजगढ विमानस्थल निर्माणमा रुख काट्न वन मन्त्रालयले दियो स्वीकृति,2021-02-07,2406,49,0,Feb
